"Date","ACC.NS","ADANIPORT.NS","AMBUJACEM.NS","ASIANPAIN.NS","AXISBANK.NS","BANKBAROD.NS","BHEL.NS","BPCL.NS","BHARTIART.NS","BOSCHLTD.NS","CAIRN.NS","CIPLA.NS","COALINDIA.NS","DRREDDY.NS","GAIL.NS","GRASIM.NS","HCLTECH.NS","HDFCBANK.NS","HEROMOTOC.NS","HINDALCO.NS","HINDUNILVR.BO","HDFC.NS","ITC.NS","ICICIBANK.NS","IDEA.NS","INDUSINDBK.BO","INFY.NS","KOTAKBANK.NS","LT.NS","LUPIN.NS","M.M.NS","MARUTI.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","PNB.NS","RELIANCE.NS","SBIN.NS","SUNPHARMA.NS","TCS.NS","TATAMTRDVR.BO","TATAPOWER.NS","TATASTEEL.NS","TECHM.NS","ULTRACEMC.NS","VEDL.BO","WIPRO.NS","YESBANK.NS","ZEEL.NS"
"2013-08-30",921.8,125.08,164.6318,412.226,156.75,77.37,113.835,249.63,294.711,8181.78,275.73,413.9,212.12,2265.125,277.3408,2234.38,491.2889,584.62,1894.09,103.0105,599.17,700.65,297.2512,134.18,158.55,351.56,648.2787,328.7503,710.4022,788.245,41.993956,1230.8,121.99,230.0168,92.85,69.46,836.432,128.8486,516.2007,1967.508,145.4,71.08142,260.8791,322.2519,1465.13,172.7728,462.437,237.42,228.433
"2013-09-03",889.67,121.1,161.7536,389.899,147.32,77.44,114.027,244.098,280.818,8046.14,278.52,403.18,220.31,2179.871,282.222,2146.2,483.4506,553.67,1808.7,102.3732,585.68,684.758,289.5479,130.81,148.84,343.19,633.2185,299.3691,680.841,832.004,41.852179,1262.96,119.34,231.817,90.95,66.17,814.048,125.1756,507.8812,1936.446,148.43,67.42667,267.8295,328.2048,1435.18,169.72875,458.373,223.52,219.405
"2013-09-04",890.72,122.84,162.2333,394.942,150.83,78.11,121.727,247.664,292.839,8093.78,288.11,416.73,223.56,2247.393,283.8648,2159.74,490.7459,555.15,1837.65,106.4426,586.92,691.729,288.7294,136.51,156.77,362.05,649.708,303.2816,685.3512,869.278,42.343668,1263.41,121.15,237.5871,91.61,66.68,832.024,126.7491,514.8141,2002.249,152.05,68.41069,276.0177,327.9235,1478.19,172.31158,460.237,230.3,215.31
"2013-09-05",897.51,121.7,163.4805,397.195,174.54,84.38,132.058,262.705,291.853,8053.23,288.11,415.53,239.12,2266.311,284.1039,2275.61,481.5854,599.88,1863.4,106.0994,598.03,731.604,300.5733,149.19,153.04,391.78,627.1863,329.9465,713.5888,846.062,43.496778,1286.27,122.28,249.358,92.56,71.52,844.955,138.96,513.6256,1926.43,152.1,67.98894,274.8752,323.9862,1529.25,164.9782,448.38,280.49,222.414
"2013-09-06",920.08,125.97,165.3033,416.29,179.22,81.85,139.398,284.907,309.146,8187.48,285.7,433.85,237.62,2256.975,287.9774,2334.73,480.1925,606.47,1841.08,105.8052,588.35,741.793,304.6656,159.99,157.07,405.57,632.2483,337.5472,739.3752,830.915,42.608318,1275.19,125.89,266.1603,95.21,72.31,850.293,138.6546,523.4802,1924.543,152.6,66.34894,278.2076,318.8068,1590.5,161.8419,447.997,285.81,219.405
"2013-09-09",920.08,125.97,165.3033,416.29,179.22,81.85,139.398,284.907,309.146,8187.48,285.7,433.85,237.62,2256.975,287.9774,2334.73,480.1925,606.47,1841.08,105.8052,588.35,741.793,304.6656,159.99,157.07,405.57,632.2483,337.5472,739.3752,830.915,42.910773,1275.19,125.89,266.1603,95.21,72.31,850.293,138.6546,523.4802,1924.543,152.6,66.34894,278.16,318.8068,1590.5,161.8419,447.997,285.81,219.405
"2013-09-10",977.68,128.5,178.5909,436.561,187.86,80.85,140.084,283.766,333.385,8196.4,282.26,437.67,246.92,2238.946,289.0772,2422.02,501.7715,627.93,1977.28,108.0606,623.91,788.883,323.4424,161.86,165.76,404.19,659.3512,353.0976,791.4384,826.262,42.135733,1322.94,129.92,270.2224,98.39,74.94,872.188,138.5656,544.4273,1923.672,165.61,67.84833,286.2053,317.9865,1696.25,172.03485,451.392,299.42,226.065
"2013-09-11",1006.94,127.31,178.399,435.386,193.77,87.43,137.879,297.029,330.182,8286.53,274.87,430.57,251.08,2222.794,290.1293,2535.52,503.6131,637.03,1993.78,112.2281,612.9,791.466,317.7131,161.89,166.9,413.5,651.0439,356.4618,802.4197,850.467,41.955136,1346.84,128.98,267.0835,95.26,80.32,869.641,143.3626,555.9655,1929.382,165.06,69.01977,300.5822,312.4789,1723.41,173.78748,454.213,296.35,226.559
"2013-09-12",982.27,128.25,173.5061,429.413,191.94,87.4,132.196,288.852,323.778,8248.36,274.52,434.94,244.14,2219.485,295.6287,2476.35,507.2961,623.94,1917.24,109.0411,597.45,794.05,324.0202,158.79,162.43,390.75,639.9295,349.1352,799.0371,857.596,41.375329,1307.35,130.72,257.5283,95.26,79.86,857.543,140.6778,551.5087,1904.318,158.61,71.87802,288.2524,307.3341,1747.26,168.89856,451.249,274.35,220.984
"2013-09-13",997.91,135.26,172.9305,433.183,199.4,89.1,139.986,290.136,320.97,8198.83,275.47,438.32,251.03,2222.053,300.1239,2499.19,493.7915,619.27,1956.92,110.2179,592.5,787.713,319.0612,157.25,160.05,393.9,632.0396,356.8606,820.0683,852.744,42.487418,1302.4,132.26,260.9904,95.98,83.06,855.191,140.9068,558.3425,1890.625,155.18,73.47112,284.0154,302.1668,1709.51,169.59039,435.566,274.35,221.23
"2013-09-16",998.57,135.3,171.2036,432.204,204.66,90.13,132.931,302.211,330.823,8143.41,273.36,427.4,248.08,2197.109,298.1632,2441.45,470.489,632.65,2001.41,110.9043,592.02,793.855,321.5648,161.92,162.78,408.23,624.8067,354.4184,812.2245,827.895,42.744054,1345.95,134,265.1448,98.67,82.11,844.171,139.6556,558.194,1841.08,158.01,71.45637,277.6363,299.5541,1637.88,163.45616,431.933,284.59,219.75
"2013-09-17",1013.3,131.38,171.6833,432.546,198.26,86.93,133.813,298.265,332.35,8288.12,278,428.89,251.63,2276.535,303.1366,2490.73,489.7307,632.11,1977.38,111.6887,598.88,783.813,326.1386,160.67,159.75,395.53,630.9016,353.4963,805.2141,831.509,42.820092,1361.69,131.37,258.6711,97.71,80.79,840.644,138.5783,539.2772,1884.529,162.53,70.84719,274.3991,307.6744,1688.45,166.54634,454.165,293.57,220.243
"2013-09-18",1018.18,132.13,172.0191,436.268,203.16,89.09,127.149,300.214,332.646,8340.82,273.58,433.8,254.8,2324.942,303.3757,2579.12,485.7879,640.23,1920.67,112.4242,612.13,779.182,330.8087,162.45,161.74,406.31,629.7636,356.2874,820.6075,828.093,43.32386,1387.47,135.82,261.6767,96.61,82.28,854.163,141.9714,544.0311,1891.351,162.48,73.23688,276.3034,307.9322,1705.73,163.91738,459.663,308.15,223.894
"2013-09-19",1049.78,136.99,179.6942,469.171,214.56,96.94,131.167,319.848,349.101,8403.93,274.18,436.48,254.85,2348.947,313.8485,2743.38,483.5214,672.42,1945.33,116.1994,645.35,813.647,342.2674,172.99,166.16,427.68,630.1502,384.597,871.0529,841.409,43.200294,1464.82,137.89,276.705,96.61,89.98,872.432,153.3467,555.075,1902.77,168.29,77.92256,295.7265,308.1702,1755.01,171.25077,451.344,377.28,225.128
"2013-09-20",1073.97,138.73,185.1148,478.034,207.44,92.37,132.784,321.322,339.149,8597.83,275.12,426.9,258.49,2337.587,325.182,2788.85,501.3702,648.65,1890.1,111.7378,620.81,790.102,342.1229,164.81,161.49,404.68,625.1716,372.9093,829.873,859.724,42.411376,1452.2,139.01,267.7343,97.76,83.31,863.91,148.2401,563.2334,1887.287,166.46,77.12596,285.6341,308.5272,1842.18,164.51698,454.117,347.37,220.835
"2013-09-23",1062.4,138.63,182.3805,476.026,193.84,85.94,126.855,307.488,330.232,8547.46,275.42,422.83,261.1,2350.083,320.4477,2733.59,515.158,631.82,1906.84,114.2873,614.14,756.758,336.8751,157.47,163.72,380.56,630.2337,358.5053,796.1447,845.27,42.477911,1386.88,133.86,254.9256,95.5,78.19,856.514,140.3597,555.1247,1891.932,163.33,74.03348,279.4453,315.6668,1778.8,169.68263,462.341,319.32,219.405
"2013-09-24",1050.3,137.94,182.0447,475.243,192.99,84.57,128.668,299.834,325.453,8531.29,274.09,428.79,254.46,2365.89,322.2649,2724.64,506.4698,628.37,1910.37,109.8256,613.23,768.506,336.0085,157.73,163.82,382.23,629.3362,358.904,810.6557,845.765,41.422857,1396.33,136.34,253.862,95.4,78.13,856.759,139.5368,553.3338,1876.836,162.83,75.76709,278.5884,318.2133,1807.85,167.79162,456.938,311.13,225.769
"2013-09-25",1047,139.72,181.2292,467.947,194.59,85.6,140.28,290.469,331.069,8541.36,275.25,435.54,252.79,2399.675,319.9217,2710.06,501.9368,610.8,1942.04,114.5324,603.89,760.122,331.9642,156.12,167.9,377.21,628.1982,353.5212,815.1168,850.121,40.681464,1378.91,139.67,258.4399,96.7,78.35,831.73,143.5831,566.1187,1895.754,166.11,76.23575,277.1602,317.9039,1785.11,174.06421,454.739,306.45,237.068
"2013-09-26",1047.24,140.07,177.2478,469.857,194.08,85.49,147.728,293.987,329.838,8719.04,274.61,432.61,260.33,2427.287,312.3182,2643.38,496.8607,611.35,1926.49,114.7776,599.5,772.991,336.3455,157.94,172.02,377.6,628.7517,350.5806,812.9108,847.992,41.175725,1373.32,140.32,256.1278,95.55,76.93,821.15,142.1792,578.3565,1880.126,167.35,77.26657,285.5388,312.6206,1796.78,172.44994,457.321,308.11,236.821
"2013-09-27",1051.31,139.62,177.0079,460.064,194,84.16,140.868,312.432,320.526,8976.99,273.19,431.12,262.94,2382.98,312.0791,2650.05,506.5406,599.29,1953.44,111.6887,591.83,764.558,334.9974,154.14,171.03,370.91,627.562,340.3383,799.9195,844.973,41.365826,1352.93,138.68,253.7695,95.21,77.19,822.767,139.1763,586.8631,1885.158,169.24,76.51679,273.6374,310.9185,1816.94,168.71406,455.026,297.18,235.39
"2013-09-30",1063.16,137.09,175.1371,449.733,189.66,82.87,134.646,314.952,313.974,8972.03,274.13,429.33,252.27,2352.306,313.5137,2615.94,513.3637,583.69,1916.43,109.7276,598.07,745.108,327.7756,147.52,167.15,363.28,628.8978,337.9709,773.3487,847.299,41.1282,1344.62,138.21,247.712,94.34,74.57,805.624,136.9878,590.2957,1865.514,162.63,76.04823,258.594,317.8925,1797.37,166.6847,452.348,280.35,225.473
"2013-10-01",1051.16,137.74,172.6907,444.934,196.48,83.68,138.32,310.293,317.866,8810.86,273.19,428.74,254.89,2378.485,310.6445,2597.36,505.7615,602,1906.75,108.3547,590.35,766.215,330.2791,152.04,172.76,377.41,629.3153,341.4597,784.379,843.042,41.289784,1366.04,134.84,242.5793,95.26,74.64,804.693,139.4011,587.0124,1886.077,164.42,72.95575,262.5453,315.5002,1801.35,161.8419,451.201,287.71,227.989
"2013-10-02",1051.16,137.74,172.6907,444.934,196.48,83.68,138.32,310.293,317.866,8810.86,273.19,428.74,254.89,2378.485,310.6445,2597.36,505.7615,602,1906.75,108.3547,590.35,766.215,330.2791,152.04,172.76,377.41,629.3153,341.4597,784.379,843.042,41.793552,1366.04,134.84,242.5793,95.26,74.64,804.693,139.4011,587.0124,1886.077,164.42,72.95575,262.5453,315.5002,1801.35,161.8419,451.201,287.71,227.989
"2013-10-03",1089.65,139.87,182.9562,461.043,207.88,88.14,141.064,318.803,319.541,8619.89,280.71,432.71,259.04,2400.317,318.248,2685.54,521.5798,626.16,1936.7,113.3067,580.82,782.302,326.1868,156.56,174.8,392.57,633.9382,348.9359,812.4696,852.596,42.021671,1397.86,134.89,246.4635,96.12,76.12,829.673,140.8305,597.8572,1959.186,166.26,76.04823,272.2092,326.757,1879.53,173.51076,463.871,303.08,242.988
"2013-10-04",1082.76,141.91,182.1407,457.42,205.6,87.39,141.064,324.65,323.532,8819.68,277.92,434.74,265.64,2342.971,317.1481,2667.6,517.8968,630.34,1939.27,115.7582,579.63,778.695,327.246,155.35,171.57,389.82,629.6075,346.6681,803.8905,870.07,41.888601,1413.85,133.67,244.7988,94.25,76,836.971,140.0204,597.4095,1967.896,168.09,75.90771,274.6847,333.3493,1897.81,172.72668,461.815,307.67,244.222
"2013-10-07",1074.83,143.7,184.9709,453.895,201.7,86.9,143.122,335.489,318.506,8794.3,279.29,436.58,256.82,2356.752,320.3999,2650.64,528.5446,624.29,1946.52,119.4844,581.82,777.817,327.4385,152.95,172.42,389.91,630.7455,342.2821,793.3504,886.306,40.862061,1395.74,133.34,246.0936,94.34,75.53,826.832,138.5274,601.439,2022.231,168.69,76.70421,286.0149,343.4752,1892.84,173.74136,460.907,307.86,245.455
"2013-10-08",1079.08,143.5,186.6978,450.173,200.75,87.25,141.407,324.888,327.227,8788.2,279.29,431.52,253.9,2363.815,319.2522,2675.56,522.5478,622.66,1927.21,117.131,578.91,771.675,334.7567,156.44,181.26,395.28,633.312,346.3192,812.2245,881.306,40.348789,1392.17,135.31,248.5906,94.54,75.57,827.714,136.3643,611.0401,1994.846,170.68,78.81277,282.5873,343.261,1931.83,171.80424,462.293,320.93,239.041
"2013-10-09",1064.16,144.79,187.897,460.162,203.1,89,144.984,323.509,329.246,8766.34,277.7,428.44,253.82,2375.274,319.9217,2674.12,524.9796,638.9,1965.79,117.2781,581.77,782.107,335.6233,158.66,181.16,405.28,649.1136,358.2561,828.6474,905.364,40.263244,1384.16,136.06,253.1222,95.31,76.99,843.338,136.4873,642.0821,2023.296,173.71,80.45277,288.7284,351.2822,1957.06,170.00548,456.364,332.45,239.633
"2013-10-10",1080.28,144.79,188.5206,469.71,200.65,90.08,144.69,326.171,328.015,8700.1,277.01,429.83,251.85,2367.569,317.0525,2730.72,527.7419,630.93,1954.25,114.7776,574.53,788.005,334.2752,158.27,182.15,408.97,652.8181,351.727,829.1867,928.183,41.071169,1406.52,138.64,253.1222,95.5,76.61,842.457,138.5189,636.3115,2012.796,185.23,78.48482,293.8222,360.0991,1962.53,172.49607,459.137,333.91,239.436
"2013-10-11",1077.55,149.36,186.6978,474.998,206.93,94.5,144.004,322.273,329.641,8643.73,276.37,426.06,242.08,2372.854,321.6433,2703.83,546.535,650.86,1982.77,112.0319,575.48,790.199,329.5088,166.45,182.95,421.43,683.4802,351.3781,865.7093,912.541,40.529383,1448.98,135.03,255.7579,95.21,78.6,845.738,140.2027,622.7804,2053.488,191.98,76.61059,293.1557,368.8447,1957.36,168.9908,466.883,339.08,239.831
"2013-10-14",1102.98,149.9,192.0224,460.848,208.71,95.88,141.848,325.791,328.212,8571.9,277.14,418.81,244.39,2392.019,315.7135,2706.06,547.6682,656.96,2000.22,108.4528,570.1,783.228,327.1978,166.46,183.84,420.83,693.8858,348.1882,859.5323,898.631,40.472356,1432.06,134.65,254.7868,95.79,78.73,852.547,140.576,622.9296,2141.257,193.02,75.90771,287.1574,370.9866,1963.92,169.26753,479.171,340.15,238.745
"2013-10-15",1082.43,150.25,190.1516,470.836,203.51,92.67,142.583,326.219,334.124,8513.2,279.25,420,242.85,2381.153,311.5052,2695.63,548.2821,642.15,1956.3,109.9237,574.81,781.863,327.3904,162.69,183.64,401.19,700.2411,340.3633,854.679,890.959,40.377303,1425.13,136.01,254.5094,95.21,75.93,850.098,137.6579,620.492,2143.822,190.69,74.31462,295.6312,376.8772,1961.29,170.65119,488.255,323.03,239.189
"2013-10-16",1082.43,150.25,190.1516,470.836,203.51,92.67,142.583,326.219,334.124,8513.2,279.25,420,242.85,2381.153,311.5052,2695.63,548.2821,642.15,1956.3,109.9237,574.81,781.863,327.3904,162.69,183.64,401.19,700.2411,340.3633,854.679,890.959,41.622462,1425.13,136.01,254.5094,95.21,75.93,850.098,137.6579,620.492,2143.822,190.69,74.31462,295.6312,376.8772,1961.29,170.65119,488.255,323.03,239.189
"2013-10-17",1079.61,149.11,188.5686,476.32,206.31,89.88,143.808,330.925,343.534,8642.94,282.04,411.86,243.28,2381.4,311.1705,2683.02,511.4042,643.87,1977.28,108.9921,577.24,775.282,332.6864,161.08,181.66,383.17,698.894,337.3479,820.5585,887.246,42.259296,1412.41,134.56,259.9658,93.91,74.93,862.392,137.5307,617.159,2040.327,184.73,73.89286,295.2504,364.0735,1947.13,169.86711,473.338,327.62,246.047
"2013-10-18",1094.47,151.69,190.5833,476.81,217.58,93.03,144.837,344.379,351.515,8663.86,282.43,412.26,245.12,2430.152,312.9399,2713.17,520.6354,665.92,2000.22,112.6203,578.05,798.925,341.4008,168.42,180.17,407.25,708.7412,349.5589,855.0221,895.463,42.192761,1453.69,136.72,262.2316,95.74,76.84,887.175,141.2037,628.949,2052.133,189.3,74.82998,313.1501,365.6081,1951.65,180.15231,484.239,337.86,249.599
"2013-10-21",1099.16,155.81,190.2955,505.111,221.27,95.27,142.583,344.95,347.771,8653.9,284.28,413.75,246.66,2411.135,313.5137,2691.08,511.8999,660.65,2002.8,116.1014,580.1,800.582,331.9161,168.65,178.72,419.55,713.2093,357.2842,907.4775,903.928,42.050188,1504.36,138.4,263.8038,95.74,78.24,894.571,141.7932,627.7551,2004.716,187.21,74.9706,320.0054,367.8099,1945.89,183.70369,483.856,349.91,263.118
"2013-10-22",1086.97,158.69,188.3767,512.357,226.03,94.55,142.681,343.238,346.982,8694.25,286,409.23,250.99,2401.453,319.3,2687.17,525.5494,658.44,1971.42,114.2383,580.39,790.394,328.8829,168.63,176.74,419.11,714.6856,353.4215,917.1352,907.344,42.392366,1499.07,139.43,264.5436,98.1,78.69,885.755,142.1071,635.2171,2021.844,185.82,76.84483,323.7186,368.0241,1947.93,183.05799,492.271,362.94,263.809
"2013-10-23",1106.38,157.9,188.7125,511.329,227.72,99.12,139.839,338.579,342.745,8693.41,276.03,420.7,248.33,2370.582,331.8769,2664.48,524.483,649.78,1988.54,113.6499,585.59,789.419,328.9311,171.24,174.25,421.47,710.9325,353.9199,930.8127,900.908,42.335338,1513.17,136.25,261.0294,96.8,80.11,878.457,145.6105,618.2036,1994.555,183.98,76.6574,319.1485,369.4882,1924.13,183.15024,470.899,364.89,267.41
"2013-10-24",1103.8,153.83,186.2661,511.771,227.17,100.3,137.389,339.387,344.519,8642.2,279.16,417.12,239.29,2362.679,336.659,2670.22,499.8382,658.74,1986.25,112.3261,579.96,791.808,330.0384,170.43,173.96,420.93,707.5009,352.3998,946.7945,896.602,42.867616,1498.37,134.32,262.4628,95.26,79.94,866.457,145.7589,618.3529,1943.8,188.01,75.95452,316.2921,365.8108,1937.94,183.15024,450.244,353.86,259.763
"2013-10-25",1086.87,143.4,184.1074,504.116,224.08,99.8,134.597,331.638,338.459,8666.59,274.87,412.46,238.99,2376.361,328.6251,2700.57,511.2601,661.93,1941.37,107.08,566.43,789.517,327.4385,170.65,170.63,418.77,712.3762,351.3282,928.9989,880.613,42.668012,1493.23,136.11,262.6016,96.41,80.26,868.906,145.9837,607.7568,2004.935,186.87,75.01741,306.4377,366.8342,1936.65,186.51713,460.046,346.84,264.302
"2013-10-28",1063.83,144.09,182.6204,492.193,224.22,95.56,133.47,329.737,334.419,8677.35,269.57,408.73,236.94,2370.928,329.8206,2658.21,503.7245,657.36,1910.04,104.9717,561.8,800.29,315.7873,169.44,167,406.06,710.6434,353.1225,946.5494,867.694,43.190787,1497.83,135.03,265.2373,95.02,77.55,872.579,142.1198,600.7923,2001.25,187.51,74.12719,297.345,360.5751,1931.29,180.42905,462.676,338.94,257.789
"2013-10-29",1099.49,144.09,187.1295,509.317,235.3,99.59,133.617,333.968,336.193,8803.62,276.71,414.69,240.88,2399.922,329.725,2764.98,512.1369,675.66,1966.7,108.1096,576.53,818.57,315.7391,179.4,169.14,427.33,713.2418,365.3584,957.9719,880.514,43.846635,1618.48,136.9,268.7516,96.61,81.28,878.506,147.6379,614.8209,2006.922,189.65,76.14194,310.1986,362.3,1973.26,185.22573,465.257,362.35,259.368
"2013-10-30",1099.11,145.43,185.0668,518.395,229.94,97.59,136.556,343.856,354.717,8723.55,276.76,416.33,241.82,2492.586,329.9641,2777.98,514.6724,668.63,1979.24,111.2475,584.68,828.173,320.7463,183.47,169.93,440.19,710.74,367.8754,952.4812,893.087,44.103271,1619.86,138.03,266.9019,96.36,80.77,879.828,145.9922,615.3681,2028.399,189.75,75.53287,310.9603,370.1536,1957.96,182.82738,455.886,363.28,259.763
"2013-10-31",1085.06,144.49,180.7016,529.386,230.09,107.94,138.271,341.859,361.713,8720.92,276.97,410.17,246.71,2426.645,338.1893,2783.02,519.1275,670.05,1982.39,112.8164,586.03,833.633,322.5758,187.13,171.62,439.25,707.7464,375.0276,954.6873,879.029,43.827625,1619.42,139.76,271.6185,97.47,87.97,896.041,152.4136,605.7172,2047.889,191.78,76.98544,318.8628,369.1312,1953.89,186.2404,456.795,359.81,262.526
"2013-11-01",1091.56,143.85,180.5577,532.673,229.37,112.8,140.672,338.294,361.811,8739.66,282.01,413.25,250.22,2441.364,335.7026,2787.07,522.8005,673.01,2004.51,112.9635,584.68,833.974,315.8836,189.22,167.5,441.96,700.6474,373.0588,963.0213,873.337,43.685048,1619.37,137.09,266.1621,94.2,92.25,889.722,159.3907,601.5385,2033.878,197.69,77.31338,320.053,363.133,1949.56,190.52975,461.432,368.89,267.114
"2013-11-04",1091.56,143.85,180.5577,532.673,229.37,112.8,140.672,338.294,361.811,8739.66,282.01,413.25,250.22,2441.364,335.7026,2787.07,522.8005,673.01,2004.51,112.9635,584.68,833.974,315.8836,189.22,167.5,441.96,700.6474,373.0588,963.0213,873.337,44.188816,1619.37,137.09,266.1621,94.2,92.25,889.722,159.3907,601.5385,2033.878,197.69,77.31338,320.053,363.133,1949.56,190.52975,461.432,368.89,267.114
"2013-11-05",1089.36,150.8,178.7348,537.973,230.9,111.44,139.398,354.553,354.323,8696.33,282.41,417.57,253.95,2377.152,330.7292,2755.64,521.8052,665.58,1996.55,115.415,574.1,837.923,307.1692,182.97,163.87,447.23,698.3278,371.5138,948.5103,865.615,43.856139,1606.6,138.03,262.5091,91.55,94.23,891.143,159.132,588.853,1979.967,203.2,78.20369,322.7665,361.527,1938.24,186.47101,459.09,366.69,273.824
"2013-11-06",1062.87,149.85,173.4102,542.045,228.26,108.02,137.536,351.653,350.382,8648.69,278.73,421.54,256,2368.656,330.1076,2714.51,513.2981,658.34,2009.66,113.0125,566.84,817.936,306.8804,180.36,165.41,436.44,706.9441,364.561,944.9806,865.367,44.103271,1597.99,143.04,260.6594,92.61,90.54,880.269,153.4994,599.3496,2027.575,203.65,78.76596,317.3394,374.4022,1933.57,183.17189,461.289,359.42,266.72
"2013-11-07",1067.56,147.27,173.1704,541.113,220.42,101.59,131.853,339.958,343.14,8637.73,274.22,418.51,253.56,2381.597,325.7559,2657.22,522.8005,654.9,2015.1,114.5815,567.37,820.666,308.5655,175.53,161.84,421.72,717.946,366.1559,938.7546,867.694,43.685048,1594.28,143.14,262.3703,91.46,88.16,867.828,148.6685,602.7324,2057.488,199.53,76.79802,329.2408,376.1271,1922.84,184.65881,460.859,351.96,266.67
"2013-11-08",1041.84,147.37,169.5247,546.216,210.61,101,132.98,334.586,338.952,8635.41,272.46,420.05,249.58,2373.2,324.7038,2646.89,528.1086,642.2,1995.83,114.2383,562.46,789.078,307.6988,175.27,163.18,421.23,718.4703,362.5424,955.8639,875.317,43.89416,1564.34,143,256.4978,92.42,84.4,858.081,147.9644,598.4044,2027.333,202.56,77.17286,338.7144,398.6293,1913.85,185.58815,460.476,345.62,262.279
"2013-11-11",1004.02,148.86,166.4066,536.304,202.7,99.02,131.51,322.416,335.996,8683.89,278.73,418.86,247.82,2440.722,321.6911,2637.35,522.2792,643.92,1959.4,109.1882,554.19,785.178,304.9064,173.15,158.46,407.44,719.0151,355.0414,925.2241,875.267,44.740105,1566.32,140.89,249.8853,92.32,83.72,846.277,144.5756,593.0815,2031.017,197.49,76.46998,343.5225,403.9365,1891.85,184.61234,460.524,325.33,278.166
"2013-11-12",978.07,145.19,165.6871,520.554,197.19,96.78,129.403,323.034,332.794,8753.89,280.78,417.77,243.92,2440.08,317.2438,2618.51,520.0991,635.75,1941.9,109.0902,552.65,774.941,308.0358,169.07,159.4,408.18,713.5095,356.9603,910.713,864.773,44.036736,1570.82,139.81,245.8624,91.75,81.62,835.208,141.912,594.9222,2023.745,188.8,74.12719,335.62,401.1406,1871.88,178.43227,461.48,320.93,275.798
"2013-11-13",995.47,144.24,168.4214,513.096,193.94,98.06,130.971,316.806,327.621,8741.4,278.51,409.28,244.26,2440.129,308.6838,2572.39,519.5066,623.7,1909.13,111.7378,560.68,771.577,302.4991,169.43,164.02,397.2,712.4831,357.982,901.8397,865.961,48.171416,1563.3,140.14,248.6368,92.37,81.62,827.175,143.9563,605.0207,1986.754,191.38,72.81513,340.6186,395.1661,1854.15,174.43613,461.193,323.52,274.318
"2013-11-14",998.1,151.74,169.2848,503.577,206.45,101.28,133.078,327.217,334.912,8714.08,278.07,400.05,235.14,2431.782,306.1971,2579.36,514.0326,632.06,1954.39,112.9635,558.18,773.43,302.788,175.64,169.68,405.23,717.2292,361.6702,921.2041,858.388,48.171416,1596.06,143.23,249.7928,92.37,84.17,834.277,146.1661,595.7181,1964.647,201.61,73.65854,357.4234,397.9154,1864.83,177.54941,465.018,342.69,273.627
"2013-11-15",998.1,151.74,169.2848,503.577,206.45,101.28,133.078,327.217,334.912,8714.08,278.07,400.05,235.14,2431.782,306.1971,2579.36,514.0326,632.06,1954.39,112.9635,558.18,773.43,302.788,175.64,169.68,405.23,717.2292,361.6702,921.2041,858.388,48.561122,1596.06,143.23,249.7928,92.37,84.17,834.277,146.1661,595.7181,1964.647,201.61,73.65854,357.3758,397.9154,1864.83,177.54941,465.018,342.69,273.627
"2013-11-18",1018.56,153.73,171.9711,516.481,214.5,104.18,137.144,335.156,340.184,8674.67,280.7,399.25,231.97,2436.721,307.2492,2589,519.5777,658.24,1960.21,116.6897,572.46,794.05,314.0059,179.23,172.37,413.2,727.889,370.3425,958.9523,855.269,47.971812,1612.64,146.28,258.0699,92.71,85.63,856.906,149.9409,607.6573,1981.906,205.64,73.93967,368.2775,412.6344,1922.15,175.13313,470.66,353.96,275.699
"2013-11-19",1010.14,153.53,171.5394,521.388,213.6,107.47,138.957,328.501,346.44,8671,282.05,397.81,229.23,2422.15,313.1311,2629.44,522.6109,649.63,1964.69,121.8378,569.15,797.901,311.5023,181.13,174.7,423.05,736.1957,366.5048,976.4048,859.279,47.914781,1665.29,145.34,256.4978,91.46,88.71,860.432,154.6743,603.0807,1968.235,206.53,73.93967,364.8975,416.0976,1909.38,171.83399,466.692,354.74,274.268
"2013-11-20",1018.13,155.22,169.9084,514.519,212.92,105.43,138.173,319.04,339.346,8605.56,279.08,389.97,233.47,2396.81,310.9792,2578.77,515.1227,639.3,1919.53,118.4057,559.53,787.518,308.8543,175.14,173.16,413.2,727.4827,365.3086,957.4326,849.774,48.437556,1632.93,144.96,255.8966,90.21,86.92,844.906,152.3246,594.1262,1962.126,202.86,74.45513,366.5637,401.2948,1881.96,173.46033,461.911,356.55,263.069
"2013-11-21",984.81,151,164.1521,499.749,204.42,102,134.156,314.809,333.68,8553.11,277.89,383.82,230.64,2380.362,307.5361,2548.72,503.2743,627.58,1904.51,117.18,553.61,762.12,301.3436,171.99,172.86,396.07,715.1132,354.6177,929.5871,837.449,48.294983,1630.11,140.79,250.1165,89.87,83.63,830.31,149.5465,578.2072,1926.25,198.04,72.44029,364.2786,394.5597,1833.09,166.67619,457.464,345.76,253.102
